Year,runtime,vote_average,Action,Animation,Aventure,Comédie,Crime,Documentaire,Drame,Familial,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Thriller,Téléfilm,Western
0.9101123595505634,0.3122362869198312,0.7996329854341095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9325842696629216,0.3755274261603375,0.6790916389494209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8764044943820224,0.3080168776371308,0.6426195664640441,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7977528089887649,0.5738396624472573,0.8535382497992889,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0.9438202247191008,0.3291139240506329,0.7061589631838514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.808988764044944,0.3417721518987341,0.830829223534809,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.7640449438202239,0.6075949367088607,0.9169629544672555,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9325842696629216,0.24894514767932488,0.7315059066406698,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8539325842696641,0.2953586497890295,0.6308062851244409,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.8202247191011232,0.35021097046413496,0.758229154719578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8876404494382015,0.23206751054852318,0.676683105860764,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8876404494382015,0.24472573839662445,0.6426195664640441,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9213483146067425,0.4092827004219408,0.6881523110448446,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.8314606741573058,0.23206751054852318,0.8898956302328249,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.9438202247191008,0.30379746835443033,0.7772680353251521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0.7191011235955074,0.4599156118143459,0.7860993233168942,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7752808988764066,0.43881856540084385,0.8008945980043584,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9550561797752835,0.3080168776371308,0.7395343502695264,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.7865168539325857,0.4430379746835442,0.8487211836219751,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7977528089887649,0.3417721518987341,0.8381695148526208,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9662921348314626,0.33333333333333326,0.7046679665099209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.842696629213485,0.26582278481012656,0.6786328707420576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9438202247191008,0.3291139240506329,0.7770386512214704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.8202247191011232,0.4092827004219408,0.8528500974882441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8539325842696641,0.32067510548523204,0.7870168597316207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9775280898876417,0.3291139240506329,0.7828879458653516,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7528089887640448,0.3755274261603375,0.8471154948962037,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0.9101123595505634,0.2953586497890295,0.7670604427113201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0.3122362869198312,0.7355201284550982,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7977528089887649,0.38396624472573837,0.8202775547654548,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9887640449438209,0.24472573839662445,0.721871774286042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9775280898876417,0.38396624472573837,0.66051152655121,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.8876404494382015,0.40506329113924044,0.8490652597774975,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.808988764044944,0.28270042194092826,0.7819704094506251,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7640449438202239,0.3122362869198312,0.6417020300493176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9438202247191008,0.3755274261603375,0.7827732538135108,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.9213483146067425,0.36708860759493667,0.7156784034866385,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.8876404494382015,0.26582278481012656,0.6692281224911114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8764044943820224,0.32067510548523204,0.6598233742401652,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.9438202247191008,0.35443037974683544,0.8339259089345109,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8651685393258433,0.19831223628691982,0.6568413808923043,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8651685393258433,0.2362869198312236,0.7289826815001721,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.8651685393258433,0.2784810126582278,0.7143020988645488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8539325842696641,0.29957805907172996,0.7295561417593761,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7528089887640448,0.28270042194092826,0.5999541231792637,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8764044943820224,0.24894514767932488,0.5963986695721987,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.8202247191011232,0.3586497890295358,0.7436632641357954,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8651685393258433,0.3586497890295358,0.7037504300951944,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9213483146067425,0.2742616033755274,0.7652253698818672,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.808988764044944,0.43881856540084385,0.7364376648698246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7752808988764066,0.35021097046413496,0.6363115036127996,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9325842696629216,0.22362869198312232,0.5969721298314027,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.9325842696629216,0.3966244725738396,0.7038651221470352,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.842696629213485,0.35443037974683544,0.7078793439614635,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7640449438202239,0.4261603375527425,0.7449248767060443,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8988764044943842,0.3417721518987341,0.7185457047826586,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.808988764044944,0.24050632911392403,0.6996215162289253,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9662921348314626,0.38396624472573837,0.7225599265970869,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8539325842696641,0.2700421940928269,0.7449248767060443,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.842696629213485,0.32067510548523204,0.7125817180869366,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9213483146067425,0.35443037974683544,0.7176281683679321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7752808988764066,0.2784810126582278,0.6738158045647438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.808988764044944,0.21518987341772147,0.9120311962381008,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.8651685393258433,0.35443037974683544,0.8112168826700311,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.4430379746835442,0.7799059525174906,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.8539325842696641,0.4135021097046413,0.8525060213327217,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8764044943820224,0.24894514767932488,0.66051152655121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9887640449438209,0.33755274261603374,0.7373552012845511,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8988764044943842,0.28270042194092826,0.8425278128225715,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.8764044943820224,0.32067510548523204,0.6780594104828536,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.808988764044944,0.481012658227848,0.7347172840922125,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9438202247191008,0.28691983122362863,0.6106204840004588,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.9438202247191008,0.24472573839662445,0.7110907214130061,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.7865168539325857,0.32067510548523204,0.7110907214130061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7528089887640448,0.2700421940928269,0.7347172840922125,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7640449438202239,0.3966244725738396,0.7023741254731047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9325842696629216,0.2953586497890295,0.7401078105287304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8764044943820224,0.3966244725738396,0.6781741025346945,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7640449438202239,0.2573839662447257,0.6281683679321024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.9213483146067425,0.2573839662447257,0.6527124670260351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.9662921348314626,0.35443037974683544,0.6918224567037505,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.842696629213485,0.29957805907172996,0.6786328707420576,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.28691983122362863,0.5648583553159766,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8651685393258433,0.22784810126582275,0.569446037389609,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8202247191011232,0.2953586497890295,0.6193370799403602,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9438202247191008,0.2953586497890295,0.6342470466796651,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9213483146067425,0.2616033755274261,0.4920289023970639,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8314606741573058,0.22362869198312232,0.7030622777841496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.7078651685393282,0.28691983122362863,0.6996215162289253,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9213483146067425,0.430379746835443,0.828535382497993,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8202247191011232,0.47679324894514763,0.8124784952402798,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.6966292134831455,0.3924050632911392,0.9003326069503383,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9550561797752835,0.40084388185653996,0.7691248996444547,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.9887640449438209,0.3628691983122362,0.7784149558435601,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.808988764044944,0.35443037974683544,0.7797912604656498,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.842696629213485,0.3291139240506329,0.7787590319990825,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8876404494382015,0.23206751054852318,0.4817066177313913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.808988764044944,0.3417721518987341,0.756967542149329,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.9887640449438209,0.43459915611814337,0.7204954696639524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8314606741573058,0.3291139240506329,0.720724853767634,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8314606741573058,0.36708860759493667,0.8265856176166992,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0.8314606741573058,0.3586497890295358,0.7274916848262416,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.8202247191011232,0.24894514767932488,0.6989333639178805,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6404494382022463,0.40506329113924044,0.7475627938983829,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8988764044943842,0.37130801687763704,0.8289941507053562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9775280898876417,0.2953586497890295,0.7179722445234545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7977528089887649,0.37130801687763704,0.7661429062965937,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7752808988764066,0.2573839662447257,0.6874641587337997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7977528089887649,0.28270042194092826,0.7454983369652484,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.7078651685393282,0.28270042194092826,0.7052414267691249,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.808988764044944,0.29957805907172996,0.7739419658217687,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8314606741573058,0.37130801687763704,0.7727950453033606,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.617977528089888,0.26582278481012656,0.8607638490652598,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5056179775280896,0.5527426160337552,0.8912719348549146,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0.8876404494382015,0.1940928270042194,0.5818327789884162,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7752808988764066,0.3122362869198312,0.6615437550177773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.7865168539325857,0.29957805907172996,0.756967542149329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8314606741573058,0.2742616033755274,0.6544328478036473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.842696629213485,0.3586497890295358,0.7979126046564974,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7752808988764066,0.3291139240506329,0.8369079022823719,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9325842696629216,0.19831223628691982,0.56818442481936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.7752808988764066,0.3459915611814346,0.7503154031425623,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.7865168539325857,0.2194092827004219,0.7692395916962955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.3924050632911392,0.7661429062965937,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.6067415730337089,0.4472573839662447,0.40142218144282604,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0.7528089887640448,0.24050632911392403,0.6157816263332951,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.9550561797752835,0.2700421940928269,0.7340291317811677,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8539325842696641,0.21097046413502105,0.683794013074894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8202247191011232,0.29957805907172996,0.7481362541575869,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9101123595505634,0.22784810126582275,0.6981305195549948,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8651685393258433,0.33333333333333326,0.7699277440073403,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.7415730337078656,0.4514767932489451,0.756394081890125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7528089887640448,0.3459915611814346,0.7668310586076386,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8988764044943842,0.25316455696202533,0.8245211606835647,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7303370786516865,0.35021097046413496,0.7661429062965937,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8764044943820224,0.26582278481012656,0.7121229498795734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9662921348314626,0.5021097046413502,0.9293496960660627,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8314606741573058,0.37130801687763704,0.8621401536873495,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.808988764044944,0.28691983122362863,0.8119050349810758,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8314606741573058,0.20675105485232068,0.6668195894024544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9438202247191008,0.2742616033755274,0.7684367473334098,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.7977528089887649,0.3417721518987341,0.7831173299690333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8764044943820224,0.43459915611814337,0.8684482165385939,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.842696629213485,0.2784810126582278,0.7206101617157932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7865168539325857,0.23206751054852318,0.6041977290973736,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.8202247191011232,0.2784810126582278,0.7180869365752954,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.8539325842696641,0.4261603375527425,0.8137401078105287,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7977528089887649,0.2573839662447257,0.7998623695377911,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8314606741573058,0.3755274261603375,0.7679779791260466,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.7528089887640448,0.32067510548523204,0.676683105860764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7752808988764066,0.4261603375527425,0.6944603738960891,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.460674157303373,0.3248945147679324,0.7913751577015714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8764044943820224,0.2573839662447257,0.6662461291432504,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8764044943820224,0.31645569620253156,0.7662575983484345,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8651685393258433,0.24894514767932488,0.5849294643881179,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.8988764044943842,0.2362869198312236,0.7227893107007685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.9775280898876417,0.35021097046413496,0.7899988530794816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8876404494382015,0.3291139240506329,0.8372519784378943,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7528089887640448,0.3080168776371308,0.7454983369652484,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7640449438202239,0.2616033755274261,0.7454983369652484,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.9550561797752835,0.40506329113924044,0.7286386053446496,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8651685393258433,0.2573839662447257,0.733226287418282,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.8539325842696641,0.2362869198312236,0.7217570822342012,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8876404494382015,0.23206751054852318,0.6621172152769813,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6404494382022463,0.4472573839662447,0.7110907214130061,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8988764044943842,0.41772151898734167,0.8160339488473449,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.9101123595505634,0.38396624472573837,0.8007799059525176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8876404494382015,0.29957805907172996,0.7398784264250488,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9101123595505634,0.28270042194092826,0.6491570134189701,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7752808988764066,0.22784810126582275,0.6215162289253354,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7752808988764066,0.35021097046413496,0.667048973506136,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9213483146067425,0.1940928270042194,0.6537446954926024,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8314606741573058,0.3797468354430379,0.7532973964904233,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.8764044943820224,0.3966244725738396,0.7087968803761899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9550561797752835,0.2573839662447257,0.786787475627939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7752808988764066,0.23206751054852318,0.6078678747562795,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8202247191011232,0.3291139240506329,0.6547769239591696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.7640449438202239,0.751054852320675,0.7856405551095309,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.9325842696629216,0.3755274261603375,0.7821997935543068,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.7977528089887649,0.30379746835443033,0.7054708108728065,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.9101123595505634,0.5147679324894514,0.6996215162289253,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.8876404494382015,0.33755274261603374,0.786787475627939,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.9101123595505634,0.2700421940928269,0.5976602821424476,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.842696629213485,0.21518987341772147,0.6996215162289253,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8988764044943842,0.40506329113924044,0.7615552242229614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7865168539325857,0.2700421940928269,0.5734602592040372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9438202247191008,0.28270042194092826,0.7110907214130061,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9550561797752835,0.24050632911392403,0.21791489849753412,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9550561797752835,0.3628691983122362,0.8354169056084414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7415730337078656,0.40506329113924044,0.8574377795618764,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9325842696629216,0.32067510548523204,0.6704897350613603,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7752808988764066,0.47679324894514763,0.8716595939901365,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.651685393258429,0.2616033755274261,0.7637343732079367,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7752808988764066,0.38396624472573837,0.6537446954926024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.14606741573033943,0.22784810126582275,0.8151164124326185,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.5955056179775298,0.7721518987341771,0.7742860419772911,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.8876404494382015,0.30379746835443033,0.7571969262530107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9887640449438209,0.32067510548523204,0.6820736322972819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0.8202247191011232,0.430379746835443,0.8167221011583898,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.8202247191011232,0.2953586497890295,0.7055855029246474,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.8764044943820224,0.28691983122362863,0.7958481477233629,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.842696629213485,0.2784810126582278,0.6434224108269297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7415730337078656,0.5063291139240506,0.7684367473334098,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.9325842696629216,0.2742616033755274,0.8028443628856521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9438202247191008,0.24472573839662445,0.7485950223649502,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9550561797752835,0.31645569620253156,0.7897694689758,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.808988764044944,0.40506329113924044,0.8334671407271477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8202247191011232,0.21518987341772147,0.7843789425392821,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8651685393258433,0.2362869198312236,0.6913636884963872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7303370786516865,0.3248945147679324,0.6486982452116069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9662921348314626,0.35021097046413496,0.7561646977864435,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4044943820224738,0.9156118143459915,0.80823488932217,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.9550561797752835,0.29957805907172996,0.7126964101387775,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.842696629213485,0.3417721518987341,0.7225599265970869,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
